4602	832
3813	716
3023	2116
6963	1967
1770	1920
5454	740
880	755
147	512
6705	40
170	736
2276	1950
3973	1794
90	128
1544	824
2442	2287
8088	986
1130	286
5410	862
5747	1040
1621	1754
9261	324
2318	1698
1862	2029
107	203
3060	2856
2318	2425
473	1080
147	555
2877	1021
160	671
7623	1687
3060	2837
6595	3852
4729	287
7772	2697
8149	4191
6581	838
3126	2723
2944	872
1351	894
10045	4486
3673	618
804	266
4993	901
2505	2458
395	769
7244	1444
12438	1642
8147	814
147	504
2476	2525
190	791
310	868
6082	3807
6103	1858
8226	1014
979	1407
4516	327
1570	1706
11979	620
10295	698
12585	4415
6683	3741
836	771
12789	1037
992	245
1079	864
10129	999
6860	540
6841	2815
351	986
2917	1966
14312	4608
4467	1513
8259	869
574	821
4965	396
8217	814
6196	648
7661	1008
5086	2644
4570	800
14691	4428
7853	968
4017	301
6952	2608
8083	677
3187	177
3766	1515
5117	1
310	974
632	1021
584	747
4134	2429
2251	2244
119	305
692	766
2190	2292
1088	1461
3688	3159
1294	759
1852	978
139	173
9681	554
1466	861
3592	2185
11979	1323
5914	759
2251	2355
4186	2429
1025	648
7420	1529
6745	1346
147	577
1221	408
9793	1188
12499	1643
10818	2528
5761	8
7351	2020
2909	2729
7845	820
160	316
7703	4082
2556	990
4134	2270
4347	3526
172	746
10611	40
7485	838
7449	4034
10045	4439
9254	871
540	1142
5541	796
116	265
4134	2524
3578	1467
8149	490
356	815
4659	768
14274	4608
1308	845
145	260
4885	257
6241	3560
11143	96
2247	2107
10045	4476
374	795
3122	1048
1668	1794
2341	2055
608	862
5073	1330
4185	2938
120	309
3014	2458
1869	796
6929	328
739	386
5231	1330
1203	824
141	175
3262	2756
2119	1341
390	1044
7003	3921
3572	2122
12673	4428
6836	3827
3262	396
7848	820
3565	2633
2864	1764
1005	1199
705	749
8239	744
8071	1547
417	1059
4525	3580
5068	1039
9761	1836
1012	837
4121	538
9803	3562
10045	4464
1869	2036
4993	739
3968	990
522	828
9681	4273
528	861
584	847
1833	1974
7472	1283
10045	698
3721	2968
946	870
4194	2550
9307	974
736	833
8183	795
12438	55
7661	4067
361	1012
257	865
2656	500
1500	770
7194	2949
4826	3637
14384	4724
3758	2254
1532	835
9681	2103
1309	847
1223	897
2444	2508
4182	1948
700	1191
15358	3704
6204	0
11977	448
2612	660
8427	327
1011	1269
2207	2029
7211	2122
1308	850
899	1276
2850	816
9275	4152
2330	1851
1519	760
1069	756
3350	493
2962	664
1521	1624
6820	3889
4138	2305
7479	1687
2086	2232
8928	34
4852	1496
2293	1191
5751	1039
3968	3304
464	744
9795	1321
5898	1425
4280	2430
11956	868
10611	1640
2454	1840
7621	328
1521	1611
12489	535
4412	928
7161	3935
9413	2307
2964	1699
1030	477
7258	2168
483	795
7017	883
1570	778
4396	2229
2864	1910
7312	4003
2549	502
1840	1989
4450	1729
5917	3592
1315	869
3741	3052
5954	778
6797	245
3889	3226
3152	416
12484	1562
5061	748
359	846
2512	318
1237	1
986	773
3464	2591
7599	1950
11997	890
590	478
7886	1373
3383	838
3985	3313
830	1336
441	376
1730	1786
4195	2700
787	245
82	118
6829	2327
1144	828
830	1335
7530	1192
1123	837
1905	2104
3035	2223
2177	1752
1276	57
14186	1782
12704	740
11137	388
6219	1974
6802	2315
5953	882
330	795
4134	58
593	1184
7667	4069
950	869
6587	1444
13695	799
2962	399
356	870
118	259
1621	1757
4322	390
3893	1690
6708	3868
7242	1967
9662	16
1911	1693
7264	3961
468	883
6842	1715
7896	649
571	477
3573	2283
742	1148
3689	1796
3152	154
107	195
6647	1012
10021	3563
110	226
6933	245
3480	1893
7782	2137
451	663
568	1066
9198	2570
3497	1461
1175	1495
5883	1045
2934	2200
3531	3090
147	571
3206	1907
161	706
1117	1477
2511	494
779	870
1568	1700
2760	2665
968	872
400	744
8452	4224
933	1394
7789	2242
6155	886
3521	3086
8244	897
12438	1661
7690	3804
1521	1644
6565	1529
1217	863
351	824
3893	3227
9840	1038
5019	2541
12442	1347
407	813
4848	3650
607	813
9792	4420
3361	1140
3834	173
8209	744
1820	1968
742	1259
11871	4667
1117	668
6362	1523
4365	3538
10625	1148
4238	1730
4115	2213
12432	4247
7236	837
1041	759
9681	4290
1741	470
282	373
124	334
7227	1786
4480	2112
206	825
235	865
5396	956
1344	1438
9681	4288
6471	2329
550	1142
3388	416
8253	1017
132	297
105	177
208	760
6013	1532
2251	2347
1859	1040
2337	177
10021	969
1390	739
6591	125
11977	1081
590	327
3263	3009
12484	1655
5015	929
111	231
5502	862
10299	1636
1768	1908
5973	1716
2590	328
5309	334
556	286
235	814
2240	2320
3889	1182
3540	2096
13424	3778
4061	2561
125	337
1653	692
1356	477
343	489
5696	824
327	991
11841	1166
887	943
3172	2318
11905	886
10045	4496
777	341
9364	1269
3031	177
5843	910
5776	1038
5188	861
19	38
6855	3236
7465	4037
8200	795
5744	1445
12716	4121
2962	1729
6282	1195
579	1172
3526	2813
931	376
5062	3686
423	839
13687	3739
276	935
11914	886
751	1272
6907	3905
1831	1092
5116	3687
2251	2204
5231	1570
4405	1897
2842	1716
3180	1716
1607	260
5219	757
3907	390
4134	669
1840	2004
600	1190
3399	1712
10045	3892
1969	2157
14605	4704
12681	35
10045	2437
4908	3563
609	1031
492	760
10045	4065
7548	1345
1322	1559
4258	303
1797	628
162	716
7879	986
1388	1021
1153	390
12452	1592
409	743
5408	2327
1286	1340
1521	473
3213	1710
7499	1849
3089	808
495	919
9761	4417
7376	390
1121	875
3565	2392
687	957
116	275
5489	1218
262	838
1917	2115
7605	4042
1496	1357
4173	1716
7308	3982
483	760
1307	747
7147	2437
9681	4336
438	918
331	895
5483	3017
7003	1244
7943	2200
4016	3329
1164	883
6057	1529
4876	42
5014	3680
6492	2278
351	870
13553	4711
585	621
4262	260
80	2
5495	815
1015	1424
1574	1708
7036	2816
1521	1596
12438	1650
10703	4631
4329	74
10045	4444
9772	3746
3497	2340
7859	478
7915	388
3060	2855
2502	2207
2871	2284
7791	339
4653	868
228	844
3060	2846
4006	2063
3262	2304
8099	133
405	850
7888	4115
917	822
1889	1161
707	813
4768	1247
4014	3184
4919	3663
1190	1278
9413	3597
3536	1701
880	937
9681	4287
1269	1512
7888	4117
6868	3237
259	897
5446	875
10335	960
1546	1008
296	329
8105	1493
10045	1529
385	133
437	813
421	901
6401	1038
7927	3562
6296	1444
13592	742
6454	2229
6755	3641
80	6
10045	4504
2400	2252
1353	905
1115	813
2600	883
37	79
2300	2170
184	286
5194	828
3193	1932
12493	539
217	834
396	864
2092	2238
3778	2167
1777	1856
11914	883
4174	3206
2218	2311
5087	3684
4177	545
6865	2816
3573	2290
3438	1735
979	1016
4558	760
10365	4607
3377	2647
1217	874
503	1113
480	966
2975	2814
5659	864
7625	1715
1084	728
7038	796
1256	1536
8149	3784
7143	0
14	20
3809	2205
1306	848
152	638
28	28
5968	3790
1832	1973
7141	168
85	6
5107	824
3527	478
2695	2214
924	760
9283	1227
7742	3529
4397	2229
11130	287
264	730
12484	1561
3060	2860
2212	2304
1223	898
9839	843
3695	3160
1741	469
4134	3206
577	1060
6577	1950
680	821
8243	1659
322	986
7750	3764
880	391
5406	2399
12438	1609
3985	2258
3653	561
3903	3258
622	1072
12494	936
407	769
6662	1454
6596	1716
6203	883
12033	699
6735	3795
3444	3059
3237	2231
607	899
6338	2173
5364	36
8074	1519
6534	3555
6965	3095
8063	4145
499	243
2317	2421
11977	1831
7264	3948
724	735
1333	329
119	251
1005	836
3066	1444
11872	3905
9681	4343
1984	2103
7575	57
7193	1723
584	849
10846	4647
7327	929
399	325
6686	684
10487	861
7403	3859
1549	744
5784	3727
313	735
446	809
6497	1603
949	820
547	1153
6012	3796
3897	3243
4270	177
732	329
1889	2087
2837	1935
2389	2475
4180	3456
1217	870
1208	956
2937	2166
1933	1964
1506	804
705	1241
6273	3338
10492	4610
226	356
4561	968
467	1086
1840	300
734	820
6696	1950
1291	905
1599	503
161	268
12492	535
7521	1012
681	1228
12492	936
4617	846
982	963
7412	671
2256	2387
489	813
3405	2027
3694	171
2190	1842
6752	3846
1173	839
1191	1049
6176	2855
147	544
4995	1171
713	1244
3841	1695
11964	1027
5092	328
2532	1686
463	740
4241	1325
3935	838
9681	4274
10045	4433
4685	392
3220	1716
4535	745
10875	1039
560	869
3764	1786
4033	3360
266	318
3892	0
11038	3817
1914	396
11137	390
7724	2167
1771	1924
705	1166
10045	4434
7097	1736
750	873
12438	1623
3724	1169
3897	3241
161	708
2430	2494
8201	728
1003	838
11977	4674
80	117
4835	1529
889	760
6548	1687
123	191
5659	824
2962	2771
786	760
1769	1909
6025	1705
6972	1785
4866	787
682	1229
2523	1763
4050	1421
118	175
7483	1785
6859	3491
12955	4694
9986	4144
270	765
6838	2816
309	875
180	728
210	286
425	489
4638	3598
6999	3919
6053	0
4271	1697
7573	1880
7243	215
7414	4022
1852	2024
4101	1076
3444	3060
7659	3928
304	823
2730	1950
3172	1496
7028	1529
355	735
4958	3669
2329	1716
4243	1932
3327	1989
10832	19
10045	4543
7371	1921
11930	327
6569	3850
612	1202
7162	3938
1327	743
241	879
1521	1645
1840	2009
4651	824
3186	2956
4442	841
794	478
3754	2476
3486	2554
377	1027
6281	0
12438	1645
12438	1611
4353	3531
12104	770
2453	2178
8099	1039
633	1216
6174	1551
13596	3588
5502	865
6456	1785
4014	3075
12438	1657
7454	1176
3457	3064
4501	790
553	899
1815	1962
1520	1346
1645	1783
3136	1066
3986	1906
2443	1961
1264	287
12142	769
6508	3838
6113	1532
9971	4425
742	1261
4061	2174
1912	2112
9681	4338
2962	2763
4882	3655
480	1097
68	108
1019	744
133	423
9684	1000
999	1330
6571	1444
6377	1487
13280	1519
7832	4100
467	1087
7282	1701
3110	1012
4047	2195
2218	1598
5524	1217
3329	1732
7572	2638
4765	3624
9	23
8253	992
173	754
4031	2352
6870	927
368	1016
525	728
801	1319
3520	2141
3516	1687
2212	2284
6888	1793
999	887
480	965
946	813
574	769
2394	2305
7393	2128
5160	1269
9840	1037
9681	4279
10021	970
105	164
6775	1551
8039	864
162	719
6391	0
5830	743
2304	1716
3834	2838
2837	1936
1668	1802
2219	2314
1945	2142
122	323
9722	1037
1388	770
1162	1021
190	790
12438	1598
10706	3582
5527	882
5332	1571
4544	824
1771	1922
8112	551
7078	2949
5024	454
1220	325
1559	1693
8129	0
1465	529
7103	1821
9681	4270
817	760
3634	0
12599	648
11921	883
4021	3335
1152	363
3679	3156
6810	671
5365	108
12945	33
12859	1072
6284	2299
1902	2100
11918	1788
5989	883
1332	870
116	276
34	74
3528	478
4217	1075
11981	4676
1067	1013
417	904
9765	1444
395	795
983	287
969	1402
11558	872
8088	868
7878	1142
12484	1608
10095	864
4734	3611
9681	4313
7195	1967
2938	301
8228	478
5887	3782
7860	744
3262	2762
1538	1242
7810	2574
6629	77
7896	1035
6188	1444
7257	1948
5446	973
8240	744
2275	2392
4357	834
1026	1429
736	388
446	810
8149	1596
1772	1927
1840	1997
369	1017
135	446
6119	257
3193	2361
765	1282
12026	699
4130	1716
3903	2654
9657	4141
680	813
1694	1835
5222	795
7847	795
121	316
4344	3524
11923	882
7167	2987
10045	4468
13527	4710
443	1076
1275	57
756	1016
5661	729
3584	2492
119	303
2418	1193
9957	735
1117	701
7742	3243
2612	2610
8149	4162
163	299
412	850
4194	573
305	324
12484	1403
12438	1629
15855	4734
3671	3151
1353	947
2347	502
7786	883
3424	1682
9302	759
424	1066
7370	1687
2454	1974
4675	408
787	744
1089	776
13574	886
7149	1529
5056	69
6245	1175
1512	919
1755	1894
2908	2367
1889	515
2133	2122
3739	1851
7094	2825
443	963
226	395
2101	838
2608	2605
2962	2782
1345	12
8	20
607	873
9734	770
1778	1932
12438	1641
133	413
5611	1330
6026	318
6044	882
4578	94
1889	2076
1200	243
3395	859
4119	816
4098	1420
710	813
348	260
4392	532
1048	744
7056	3886
1778	1933
608	769
3006	325
105	166
1017	873
1889	2074
1121	769
1567	1693
2604	2313
751	820
1952	1726
309	769
4845	624
6510	3236
7602	4058
2604	2597
356	286
927	1388
3676	834
49	92
10894	3698
1926	731
444	870
1518	988
1007	1274
192	799
2080	1529
4250	3160
8253	897
114	253
2010	1775
7174	1529
3016	2824
8285	603
2569	0
3106	2894
2206	2300
3018	2346
3843	1961
5425	536
970	862
1521	1652
7231	177
3083	2833
8236	2399
544	1146
8311	3687
14375	87
3730	1316
1622	1411
2515	2555
12441	1589
3262	2996
5642	851
6349	882
6387	1037
794	477
10045	1051
943	924
1211	832
906	1384
5502	867
1494	771
6560	886
5409	58
122	322
904	842
8149	4172
7923	738
2045	718
11998	328
857	760
13690	3706
679	1227
11977	4156
418	457
3602	1164
6319	338
6064	0
8149	5
10278	58
6136	3812
7699	838
636	1217
4134	3422
4302	1444
13112	81
3888	1853
745	1269
135	447
3037	2677
4919	3662
1786	1943
1200	986
3222	1690
3856	2674
4001	2186
287	814
562	773
3857	1961
9681	4314
1188	766
5072	814
6894	3899
6803	883
5443	814
8232	477
1341	813
123	162
6068	1893
6309	885
11175	464
11977	893
7311	3789
112	229
1308	848
1353	894
4035	3362
5710	1242
362	1013
1053	1158
1053	1165
2070	1736
8149	1326
4222	2103
9681	4367
3804	1688
4203	1687
3036	2147
2760	2667
1745	257
5715	328
6638	1950
456	477
1246	1039
7038	797
2251	2240
3413	1695
930	835
5813	1540
3137	2173
9735	3588
1619	206
2071	2225
10706	128
322	867
5326	1498
6002	777
4150	1285
2327	2432
2388	1175
380	950
1306	847
4254	1870
3177	721
1884	2059
5628	770
149	328
6060	3802
9227	4242
10479	3586
3095	177
5075	17
1972	1716
6881	1950
2994	716
3060	2844
998	1158
7020	843
1007	1272
5312	3403
7722	2167
5449	375
101	5
10703	4628
132	369
88	125
5423	1569
5267	620
4609	772
3549	3097
3598	1513
1219	1013
4526	3580
3686	2343
4118	1505
5810	820
1069	750
4	2
751	1270
10045	628
1157	1491
508	809
7338	1346
3164	1790
1505	743
768	1289
5498	906
7250	1286
6196	809
4194	1989
4532	478
1341	862
556	287
6844	1950
1154	824
2564	2573
3333	1411
4089	347
4258	1919
5824	813
1203	821
39	83
6516	2167
2469	2523
7736	2703
1003	839
11852	3687
2039	2199
6637	2168
231	853
518	1120
2037	2198
935	866
851	838
2554	2211
5500	787
5478	968
5654	1383
12484	1617
417	1058
891	1372
10045	4442
5213	753
7648	4065
348	999
5647	3754
2328	257
11924	885
646	1018
7298	1705
2584	2589
6380	3159
5653	861
945	477
5490	883
970	868
4647	812
2185	334
364	760
5787	438
12484	1636
7566	1444
5587	1444
5122	3688
4676	1035
3893	3228
1521	1606
1009	833
207	827
5886	519
1843	2021
5400	96
1128	814
1027	735
3070	2476
12484	1600
13527	93
132	360
8189	770
383	770
7796	4096
2882	494
5189	743
8146	31
6305	0
10491	843
4169	3445
4919	3661
134	441
9681	1936
5576	3561
6097	1789
2880	2134
672	536
3368	2103
1827	1971
13613	4416
812	740
310	814
8149	1345
6258	561
6694	1906
1247	1
798	287
4574	245
8089	4158
788	1311
6423	533
114	254
1342	477
7109	1287
3499	1704
4355	3517
5236	108
641	728
216	515
12438	1631
555	811
297	895
4194	3256
275	882
5793	109
29	64
3897	3237
13746	1041
4290	177
6717	3547
6806	1140
6954	2171
935	868
1112	1206
372	1025
1033	898
4783	770
9681	3639
1521	1618
13746	969
3401	1599
2604	2598
1521	1415
3938	307
12	25
4504	203
2962	2710
12499	1624
602	1017
1327	1033
3121	2901
135	375
1340	478
5502	813
1287	949
1073	1453
9812	670
641	976
7917	4126
9509	886
4300	826
2880	2712
2684	2131
5672	850
2495	2534
4360	2177
3388	420
1521	1651
6562	1092
787	728
14518	3562
4555	743
7307	1821
7016	1008
753	1014
1202	842
791	760
4947	1152
8273	1045
1703	1843
3794	3132
6620	0
4056	3366
5050	3685
6407	808
26	15
5443	813
4325	2454
2041	2188
1174	765
9998	1
4372	3357
12438	1346
3193	2944
1889	1962
2754	2663
1049	339
3147	2927
234	820
4194	3257
7466	1786
414	820
452	478
699	728
7031	0
559	769
152	524
12499	1657
11974	247
3060	1984
274	743
147	201
4813	1191
4468	3550
3060	2264
109	215
3584	2077
6247	0
9442	1566
2238	1716
8271	940
12438	1653
7172	1529
6059	0
11979	1017
13374	3018
64	18
7404	1687
12442	1590
1568	1704
4404	3552
1089	260
608	886
970	986
4539	883
6022	2462
8113	2249
52	97
3167	2056
2795	2683
2143	477
11979	1831
7862	4108
2377	2235
3452	1786
8149	1619
110	221
5921	1374
6604	3859
266	796
8106	883
1702	318
7615	2320
7853	286
1205	749
7503	2446
3154	2185
9681	4363
897	750
3178	1340
7777	2823
12452	280
93	134
4079	1279
10045	4451
13746	1196
5067	1308
869	669
3470	3071
615	1207
1465	535
10263	882
3416	3047
1840	1983
10196	769
6118	257
7591	1444
6853	1950
1840	1990
818	771
1233	1518
10748	1532
1307	846
9856	3563
2792	177
3126	2910
7070	1285
8222	744
226	394
383	620
7899	735
1506	743
2004	2154
11923	883
9364	621
12477	3190
7862	4103
2253	303
5421	481
310	824
161	707
8055	3632
7428	245
1908	1786
1671	1822
4507	1716
2511	2549
5638	397
2783	324
8045	4140
10045	108
5521	151
2018	1857
4596	699
2770	1765
28	60
3169	2936
5768	3764
3126	2917
6476	2139
4061	2482
6815	749
6530	886
9681	4347
3032	1813
1521	289
4882	3656
133	420
4144	3439
880	845
4063	3395
1253	1474
1192	1504
11924	648
7295	3972
1225	820
10045	1528
5867	771
880	1354
9616	21
451	99
955	1397
885	819
5906	141
249	891
3071	2428
469	902
7588	1950
11775	4242
9978	1126
8149	22
8228	1432
1288	907
11966	41
8242	992
1752	300
3831	494
4391	40
6875	1140
6448	1513
1341	865
9681	3153
3355	286
10045	1514
12484	454
4165	2395
14177	4717
8280	81
4258	2261
900	822
652	814
113	246
2208	2303
1179	824
12458	1552
7646	1444
744	818
11843	883
752	735
2962	987
237	744
3534	390
4510	1021
2760	2668
26	14
2269	664
6547	0
3039	2834
1005	895
5526	3736
102	140
2581	2281
10045	3581
1286	829
10045	1521
2852	2707
7249	1454
2131	1841
2306	2410
1521	1595
6525	1898
12484	829
1372	478
9681	4264
12104	771
7775	2825
11992	81
2556	2568
9662	883
3348	1786
494	795
4389	3548
1213	936
7542	940
1114	749
3565	3100
6404	3791
11140	97
11135	33
9658	820
1142	966
1245	769
2494	2533
7471	329
301	847
3044	1832
5508	2589
3046	1699
4322	391
5846	1032
8228	1433
10045	969
5108	789
7154	1967
4177	3450
499	748
7590	928
4832	991
1856	320
7177	1529
16579	4149
13169	1040
1951	2147
10045	4530
9983	4427
981	1065
5382	1037
5031	1
195	739
9419	478
1341	759
10095	744
8427	2391
6263	3802
3308	2176
2232	2316
6715	419
4271	1693
5498	905
467	1088
1200	771
8103	2292
3532	1893
6585	1786
3903	2606
1992	396
4194	2542
2090	257
559	728
7453	1398
4757	1038
9406	97
5848	886
1624	1758
1521	1602
1042	744
9662	886
10045	677
1535	869
7068	1716
1033	899
2251	2331
6115	1034
12438	1616
1330	895
4567	1452
10045	4443
3201	2965
1161	765
13428	1835
3757	3186
4088	2071
1521	1566
1953	1693
6969	1897
3879	2304
10759	843
3026	1716
4070	1694
1840	1980
9681	4283
4199	320
235	769
8425	837
244	648
4018	1716
15451	76
2514	1786
2251	2356
3533	616
5986	0
527	731
3132	2376
4061	3374
4196	648
1521	1544
567	776
1290	907
12673	970
6930	40
7584	1982
2911	2341
233	840
7308	2263
1628	1762
5886	3781
923	248
3000	300
11143	132
2655	716
6336	2173
1255	1116
921	478
5730	3759
3739	1716
6517	2167
927	478
4859	675
12789	133
2845	1950
6719	533
7742	3244
4501	65
10045	4534
12029	699
5898	1427
441	372
395	867
1322	1556
5336	58
2959	481
244	884
6172	533
7303	3577
4556	1084
10163	677
6449	3641
1217	865
3584	3122
1840	2007
9364	3375
1877	2051
2612	2608
3266	3011
9681	4303
235	863
7350	4013
5249	3699
7467	883
7900	1488
2692	2641
9681	4346
4556	820
5913	1430
3144	1716
1199	648
1418	848
5723	74
4616	1540
760	820
15	24
3976	329
199	812
640	757
3549	1765
902	820
299	819
329	820
12438	397
1033	900
2251	2354
772	1180
4410	1585
9856	3561
10519	3563
11925	1280
356	287
999	929
6785	1950
530	245
3584	2725
109	214
277	735
2631	2252
174	760
358	769
709	795
4934	3608
6054	882
1496	845
6349	1705
490	648
2486	1920
521	1124
2318	1912
12869	3765
7958	1062
2513	2554
4109	3372
801	902
1128	743
881	766
2463	1598
12069	934
299	837
1500	766
2250	2327
7039	1893
2139	2264
12499	1660
4258	3499
8149	56
7014	809
1937	260
12438	1345
10333	740
5190	285
2943	1110
12499	4
233	628
627	561
6527	886
2525	1989
2033	481
7577	4050
1963	1786
12905	91
459	728
8346	4218
1005	897
12499	1647
10811	807
3893	2389
1048	820
9984	772
4467	3573
3099	1981
10029	4429
3716	838
2625	1879
8149	1593
1693	1833
1310	845
3071	2223
9681	4300
11979	399
2678	177
3950	2154
12438	1662
2614	2614
200	814
395	874
9972	1227
5868	1501
2114	257
12492	735
5502	869
6095	2213
132	379
11982	4677
1490	522
4134	3421
694	928
1791	1919
7061	1454
651	16
7433	671
4134	1837
8240	861
161	710
768	1292
249	892
1217	769
522	1126
4571	1044
8243	132
7430	1421
12432	4236
646	895
3634	1175
7080	1967
474	827
659	733
192	151
2092	1170
2678	1704
734	901
3282	1786
192	798
3114	260
6908	3905
11846	1300
6445	2171
4828	3640
2720	989
11137	392
7567	3864
971	245
10045	3411
891	838
9681	4269
3842	2558
2426	2492
881	770
6123	257
1840	2008
7448	1687
2830	408
4431	927
7442	338
12591	883
5089	1309
6204	1716
880	1004
557	747
3903	2475
2501	1161
2111	859
4181	2729
13592	824
9442	4232
6358	2327
4047	2116
1637	1774
6074	1191
636	320
269	765
1322	1274
891	1375
4702	3611
1121	873
12438	1656
7611	1793
396	861
3818	1896
2556	2569
421	769
11954	4160
4134	3426
111	233
4570	869
6178	2299
9227	1273
4862	325
14505	58
1365	886
244	882
1732	1053
7142	0
4554	886
5673	768
1347	759
11900	69
642	243
130	345
36	76
14298	4720
7921	761
2313	177
1736	1763
2251	1758
147	547
7909	2323
1621	1753
7944	4135
3143	211
2276	2168
1341	861
4175	1864
547	839
110	220
8149	4171
5372	1672
4133	838
3336	3026
491	766
450	243
7503	2449
2861	2122
14497	743
3584	248
7165	396
4621	861
7831	4099
3786	2933
3065	2880
4141	1139
6480	1716
8106	882
9681	551
7215	1950
8149	4200
7006	1139
14562	53
3253	339
6300	3801
12004	4601
6729	40
2673	2633
3126	2913
2438	2497
7928	1040
6010	2200
6936	408
209	830
11558	760
2318	1737
1223	1325
12432	4232
5175	883
722	965
1521	1613
156	658
3734	2925
2522	1775
5188	744
1810	1775
1044	1123
10045	1197
3272	1799
3266	882
5025	772
11163	3099
373	828
976	1073
557	760
4639	648
147	554
189	784
2322	2430
7310	2168
584	846
10389	40
12733	754
11954	3593
380	896
1628	1761
10703	4624
12484	1638
1521	1615
1941	260
8301	861
2310	2412
626	515
6222	1187
2277	1946
1312	883
6445	1785
5523	40
2807	260
3568	3107
122	327
7951	861
5384	12
3946	301
5176	1409
10295	4138
3667	334
3126	2909
7264	3962
1164	539
6693	1906
985	1408
3861	3221
4288	2324
5069	772
2006	538
10029	3099
8315	1438
4014	3185
731	820
13014	1014
6539	2106
4238	1760
540	1141
2296	2118
3192	2958
6330	1836
3547	1775
6963	2949
9681	1595
7405	1944
1154	820
8313	4213
3145	327
7419	2147
2180	1933
730	759
10029	4154
857	865
7863	935
8081	986
3985	3311
9307	766
1232	813
6207	1716
13562	4712
7445	1715
9925	3612
4061	2147
4134	3423
4957	861
9840	134
358	820
3464	1915
1024	1426
3262	522
2346	2440
3768	2299
3893	3232
816	941
2067	1598
8149	1597
2540	2538
8226	943
5454	728
489	744
1008	620
9792	438
1969	2158
3790	3196
10499	864
10111	4590
8306	772
5029	728
489	739
8149	1621
92	96
1687	1829
2336	2436
3354	1170
7923	736
405	847
4219	2401
9772	1000
5975	1175
738	807
8149	53
10504	670
7264	3387
4489	2524
4458	3569
6314	2299
8070	766
6433	3641
3578	3116
1123	902
1078	1240
7879	728
4096	2337
4021	3341
116	274
5252	1193
7841	965
28	58
1074	515
356	814
8071	1575
751	1273
385	1034
11020	864
284	770
425	905
7059	1454
5466	727
7424	671
5841	869
3904	318
3877	716
1245	744
1520	1591
3299	1910
3536	3093
4282	3511
2962	576
5191	3694
537	1140
109	213
692	770
1722	1860
4134	1699
4276	2675
5624	1625
5422	3720
2144	256
7189	1723
1347	760
4106	759
11756	286
7017	885
2395	1012
952	1269
4858	860
3206	2972
6928	3459
4132	3415
3015	1893
4982	116
604	1194
3584	3123
1165	744
1233	133
444	813
6601	3856
6794	225
10140	4594
7264	3960
1069	754
3392	320
12869	4454
13528	1906
10264	3742
4983	40
438	93
4183	933
880	849
1048	1084
8038	286
483	759
3567	3104
1521	4
1547	824
6659	1283
6360	74
273	932
2976	2177
7886	957
7933	1462
388	836
5439	1513
6452	564
10173	1570
591	1180
12650	96
3557	978
268	919
4665	3590
8260	763
2317	2418
492	795
4194	3460
7012	1076
138	461
7944	4136
5886	1109
2116	2252
7927	3563
6483	1687
5416	3601
6107	1529
533	1135
7890	1235
6979	1897
2333	2435
147	506
3445	1695
10152	1330
13817	4608
2192	1904
9681	4355
6535	1346
1889	1720
114	251
4424	2949
10045	4136
3594	1793
710	824
147	492
1707	1845
8098	3612
7315	1223
564	743
8051	752
3206	2487
7518	3244
3645	698
1130	760
9743	4412
52	96
831	847
512	1084
9420	324
803	478
6946	1551
10891	862
160	666
1932	2131
9803	2323
7781	3827
11970	628
10894	4650
6973	132
707	815
7147	1950
6256	561
1449	381
3093	1934
13577	81
3924	1880
757	957
963	245
8081	477
6761	1
12466	1027
2251	720
6206	1185
1509	968
7474	3457
7612	1076
4704	787
6988	3396
9987	792
5963	320
10184	4598
4258	3500
1594	1688
1964	618
6618	745
8149	1623
6345	915
13338	4705
336	993
11226	22
145	480
5776	1037
5216	12
4322	861
4045	2481
4021	1573
1178	986
4442	628
5842	896
265	828
1094	896
12726	799
2577	2583
6080	3797
109	211
1351	947
5865	478
741	806
7878	4114
110	222
1840	838
7732	2171
384	286
8060	3742
2809	1695
4608	3591
2216	1706
8113	2614
1849	2022
2649	1716
6337	2173
153	645
3466	3069
12484	1589
4021	3332
3132	2336
141	171
7482	1897
7742	3236
5612	883
10045	4477
23	41
9681	4301
5370	376
3525	3052
14262	326
12789	1034
9349	873
2904	1836
4280	2971
8149	2103
351	759
1071	1448
883	287
880	1356
3586	2199
311	940
4926	1035
5110	1570
7861	806
1154	760
4604	743
132	374
12459	391
3495	1192
1351	906
5816	728
3957	1700
26	52
596	771
1950	77
11084	1259
1110	802
9617	3597
1043	1403
12484	1637
399	810
12438	1595
134	437
663	813
1344	886
3584	2891
6314	3621
2057	671
1153	394
284	942
7841	1048
1511	890
8119	3593
2857	1290
7601	2823
1168	388
7836	1191
4877	816
11923	1282
1956	2153
4508	1716
4134	2471
198	760
162	715
2433	2240
403	749
8086	65
8068	828
7235	837
1652	1787
2549	2443
2312	2101
7684	3300
10045	4229
12484	1609
12432	4241
198	759
1668	1792
3950	1691
5822	1715
10706	737
8081	243
6345	3824
4653	821
459	769
8236	1038
4501	2144
6859	3818
2287	2398
8080	2180
4337	245
525	743
972	757
1309	845
7308	3980
1014	309
1130	873
888	1367
13612	1038
7034	1789
9658	2262
118	289
6073	1191
3743	1529
117	287
7951	865
12499	1108
10045	1551
2962	2749
1009	454
784	766
3465	408
2610	1785
3920	2533
133	399
221	837
10045	4459
3313	3021
7559	929
5196	750
4884	1308
4324	838
7221	1950
2544	348
3294	177
738	1252
6065	1950
7343	1880
734	813
489	870
776	847
7388	3934
2873	2710
3903	3250
